no,email,EXPERIENCE,TECH,dependend
765,user765@gmail.com,9,pandas,1
766,user766@outlook.com,14,pandas,1
767,user767@gmail.com,7,lisp,0
768,user768@outlook.com,11,elixir,0
769,user769@hotmail.com,7,fastapi,1
770,user770@yahoo.com,11,lisp,0
771,user771@gmail.com,2,django,1
772,user772@example.com,9,flask,1
773,user773@outlook.com,9,flask,1
774,user774@example.com,12,scheme,0
775,user775@hotmail.com,1,dart,0
776,user776@outlook.com,13,ruby,0
777,user777@example.com,12,java,0
778,user778@gmail.com,10,c#,0
779,user779@yahoo.com,11,scala,0
780,user780@example.com,5,css,0
781,user781@outlook.com,3,r,0
782,user782@example.com,1,elixir,0
783,user783@gmail.com,12,lisp,0
784,user784@example.com,1,flask,0
785,user785@outlook.com,3,r,0
786,user786@example.com,1,django,0
787,user787@outlook.com,3,lua,0
788,user788@example.com,7,python,1
789,user789@outlook.com,8,f#,0
790,user790@hotmail.com,4,rust,0
791,user791@yahoo.com,9,css,0
792,user792@hotmail.com,2,flask,1
793,user793@example.com,6,go,0
794,user794@yahoo.com,3,fastapi,1
795,user795@outlook.com,15,kotlin,0
796,user796@yahoo.com,10,lua,0
797,user797@hotmail.com,13,javascript,0
798,user798@example.com,14,xml,0
799,user799@gmail.com,7,pandas,1
800,user800@gmail.com,5,f#,0
801,user801@yahoo.com,1,xml,0
802,user802@yahoo.com,2,javascript,0
803,user803@gmail.com,6,sql,0
804,user804@outlook.com,12,c++,0
805,user805@hotmail.com,7,dart,0
806,user806@hotmail.com,15,fortran,0
807,user807@outlook.com,5,lua,0
808,user808@outlook.com,1,lisp,0
809,user809@yahoo.com,8,ruby,0
810,user810@example.com,1,sql,0
811,user811@example.com,12,dart,0
812,user812@yahoo.com,11,perl,0
813,user813@outlook.com,12,javascript,0
814,user814@yahoo.com,3,kotlin,0
815,user815@hotmail.com,6,xml,0
816,user816@yahoo.com,1,django,0
817,user817@yahoo.com,7,f#,0
818,user818@gmail.com,13,cobol,0
819,user819@gmail.com,4,julia,0
820,user820@yahoo.com,4,kotlin,0
821,user821@yahoo.com,12,java,0
822,user822@gmail.com,9,java,0
823,user823@outlook.com,11,julia,0
824,user824@outlook.com,14,pandas,1
825,user825@outlook.com,1,fastapi,0
826,user826@hotmail.com,9,haskell,0
827,user827@example.com,1,go,0
828,user828@hotmail.com,8,cobol,0
829,user829@hotmail.com,1,kotlin,0
830,user830@example.com,14,elixir,0
831,user831@yahoo.com,9,fastapi,1
832,user832@outlook.com,9,haskell,0
833,user833@example.com,13,scala,0
834,user834@gmail.com,6,sql,0
835,user835@example.com,2,typescript,0
836,user836@yahoo.com,13,rust,0
837,user837@example.com,10,python,1
838,user838@hotmail.com,14,julia,0
839,user839@yahoo.com,6,f#,0
840,user840@gmail.com,6,java,0
841,user841@hotmail.com,9,sql,0
842,user842@yahoo.com,10,fortran,0
843,user843@outlook.com,13,django,1
844,user844@hotmail.com,4,julia,0
845,user845@hotmail.com,15,matlab,0
846,user846@hotmail.com,7,fastapi,1
847,user847@gmail.com,15,python,1
848,user848@hotmail.com,12,perl,0
849,user849@example.com,15,json,0
850,user850@outlook.com,9,php,0
851,user851@example.com,11,html,0
852,user852@outlook.com,7,julia,0
853,user853@example.com,7,lisp,0
854,user854@hotmail.com,11,javascript,0
855,user855@outlook.com,7,scala,0
856,user856@example.com,3,json,0
857,user857@gmail.com,3,matlab,0
858,user858@yahoo.com,8,css,0
859,user859@gmail.com,11,flask,1
860,user860@outlook.com,9,javascript,0
861,user861@gmail.com,5,django,1
862,user862@gmail.com,11,sql,0
863,user863@outlook.com,8,r,0
864,user864@yahoo.com,9,sql,0
865,user865@example.com,4,r,0
866,user866@yahoo.com,5,f#,0
867,user867@outlook.com,5,css,0
868,user868@gmail.com,10,css,0
869,user869@outlook.com,7,swift,0
870,user870@hotmail.com,10,php,0
871,user871@gmail.com,6,json,0
872,user872@hotmail.com,7,ruby,0
873,user873@gmail.com,1,flask,0
874,user874@outlook.com,6,django,1
875,user875@yahoo.com,13,rust,0
876,user876@yahoo.com,4,haskell,0
877,user877@hotmail.com,4,haskell,0
878,user878@hotmail.com,8,haskell,0
879,user879@gmail.com,15,bash,0
880,user880@outlook.com,1,swift,0
881,user881@gmail.com,1,matlab,0
882,user882@outlook.com,14,elixir,0
883,user883@hotmail.com,3,lua,0
884,user884@hotmail.com,1,elixir,0
885,user885@outlook.com,11,cobol,0
886,user886@gmail.com,10,c++,0
887,user887@gmail.com,14,elixir,0
888,user888@hotmail.com,5,dart,0
889,user889@gmail.com,5,sas,0
890,user890@example.com,3,c#,0
891,user891@yahoo.com,7,ruby,0
892,user892@yahoo.com,2,matlab,0
893,user893@gmail.com,2,fortran,0
894,user894@example.com,3,java,0
895,user895@yahoo.com,15,lisp,0
896,user896@gmail.com,5,json,0
897,user897@example.com,1,r,0
898,user898@hotmail.com,5,kotlin,0
899,user899@example.com,5,java,0
900,user900@hotmail.com,11,scheme,0
901,user901@gmail.com,3,pandas,1
902,user902@outlook.com,15,css,0
903,user903@gmail.com,2,erlang,0
904,user904@gmail.com,12,haskell,0
905,user905@hotmail.com,15,django,1
906,user906@yahoo.com,6,bash,0
907,user907@gmail.com,5,dart,0
908,user908@yahoo.com,8,sql,0
909,user909@hotmail.com,11,css,0
910,user910@hotmail.com,12,go,0
911,user911@outlook.com,7,java,0
912,user912@outlook.com,8,rust,0
913,user913@outlook.com,4,elixir,0
914,user914@yahoo.com,2,r,0
915,user915@gmail.com,10,r,0
916,user916@hotmail.com,8,erlang,0
917,user917@example.com,9,scheme,0
918,user918@outlook.com,6,swift,0
919,user919@yahoo.com,8,cobol,0
920,user920@hotmail.com,10,dart,0
921,user921@hotmail.com,3,json,0
922,user922@outlook.com,1,julia,0
923,user923@hotmail.com,12,scheme,0
924,user924@outlook.com,3,flask,1
925,user925@yahoo.com,5,fastapi,1
926,user926@example.com,13,flask,1
927,user927@example.com,11,f#,0
928,user928@gmail.com,1,django,0
929,user929@yahoo.com,13,haskell,0
930,user930@hotmail.com,5,perl,0
931,user931@gmail.com,9,html,0
932,user932@hotmail.com,3,kotlin,0
933,user933@outlook.com,4,javascript,0
934,user934@hotmail.com,8,go,0
935,user935@hotmail.com,8,perl,0
936,user936@outlook.com,13,go,0
937,user937@hotmail.com,13,r,0
938,user938@gmail.com,11,json,0
939,user939@outlook.com,1,typescript,0
940,user940@yahoo.com,1,sas,0
941,user941@yahoo.com,11,scheme,0
942,user942@example.com,13,json,0
943,user943@hotmail.com,8,erlang,0
944,user944@yahoo.com,12,perl,0
945,user945@hotmail.com,11,fortran,0
946,user946@hotmail.com,4,lisp,0
947,user947@outlook.com,6,go,0
948,user948@gmail.com,12,java,0
949,user949@gmail.com,11,bash,0
950,user950@hotmail.com,15,c++,0
951,user951@outlook.com,2,python,1
952,user952@example.com,3,scheme,0
953,user953@yahoo.com,10,c++,0
954,user954@example.com,10,typescript,0
955,user955@outlook.com,10,c++,0
956,user956@example.com,11,flask,1
957,user957@outlook.com,13,elixir,0
958,user958@example.com,7,xml,0
959,user959@example.com,1,cobol,0
960,user960@hotmail.com,3,go,0
961,user961@example.com,13,scheme,0
962,user962@example.com,11,json,0
963,user963@example.com,4,lua,0
964,user964@hotmail.com,4,typescript,0
965,user965@gmail.com,6,scheme,0
966,user966@gmail.com,5,matlab,0
967,user967@example.com,1,pandas,0
968,user968@outlook.com,1,django,0
969,user969@hotmail.com,10,flask,1
970,user970@outlook.com,11,swift,0
971,user971@example.com,14,html,0
972,user972@yahoo.com,2,elixir,0
973,user973@outlook.com,12,dart,0
974,user974@hotmail.com,13,php,0
975,user975@gmail.com,13,r,0
976,user976@yahoo.com,8,julia,0
977,user977@example.com,15,swift,0
978,user978@yahoo.com,14,dart,0
979,user979@gmail.com,14,css,0
980,user980@yahoo.com,4,typescript,0
981,user981@outlook.com,15,haskell,0
982,user982@example.com,2,scala,0
983,user983@gmail.com,4,bash,0
984,user984@example.com,12,json,0
985,user985@gmail.com,11,fastapi,1
986,user986@outlook.com,3,perl,0
987,user987@hotmail.com,2,swift,0
988,user988@outlook.com,7,sql,0
989,user989@gmail.com,9,xml,0
990,user990@gmail.com,1,cobol,0
991,user991@example.com,3,fortran,0
992,user992@example.com,6,lua,0
993,user993@outlook.com,10,php,0
994,user994@yahoo.com,6,json,0
995,user995@outlook.com,2,bash,0
996,user996@gmail.com,5,kotlin,0
997,user997@yahoo.com,1,bash,0
998,user998@example.com,10,java,0
999,user999@hotmail.com,12,erlang,0
1000,user1000@gmail.com,13,html,0
1001,user1001@outlook.com,14,fortran,0
1002,user1002@gmail.com,12,c++,0
1003,user1003@gmail.com,6,sas,0
1004,user1004@hotmail.com,3,flask,1
1005,user1005@outlook.com,10,css,0
1006,user1006@hotmail.com,10,scheme,0
1007,user1007@hotmail.com,2,sql,0
1008,user1008@outlook.com,13,cobol,0
1009,user1009@gmail.com,6,go,0
1010,user1010@outlook.com,2,matlab,0
1011,user1011@gmail.com,2,django,1
1012,user1012@outlook.com,7,erlang,0
1013,user1013@example.com,9,php,0
1014,user1014@outlook.com,13,django,1
1015,user1015@example.com,11,fortran,0
1016,user1016@example.com,4,elixir,0
1017,user1017@outlook.com,9,rust,0
1018,user1018@outlook.com,11,perl,0
1019,user1019@outlook.com,13,cobol,0
1020,user1020@yahoo.com,5,xml,0
1021,user1021@hotmail.com,11,flask,1
1022,user1022@example.com,10,julia,0
1023,user1023@hotmail.com,8,sas,0
1024,user1024@hotmail.com,12,python,1
1025,user1025@gmail.com,1,java,0
1026,user1026@outlook.com,12,javascript,0
1027,user1027@gmail.com,8,ruby,0
1028,user1028@hotmail.com,7,rust,0
1029,user1029@hotmail.com,2,kotlin,0
1030,user1030@outlook.com,14,elixir,0
1031,user1031@example.com,4,bash,0
1032,user1032@example.com,4,erlang,0
1033,user1033@example.com,9,pandas,1
1034,user1034@hotmail.com,10,go,0
1035,user1035@hotmail.com,4,json,0
1036,user1036@example.com,2,flask,1
1037,user1037@outlook.com,11,sas,0
1038,user1038@yahoo.com,15,html,0
1039,user1039@example.com,6,r,0
1040,user1040@example.com,9,swift,0
1041,user1041@example.com,15,perl,0
1042,user1042@yahoo.com,1,lisp,0
1043,user1043@gmail.com,1,json,0
1044,user1044@outlook.com,13,elixir,0
1045,user1045@gmail.com,4,elixir,0
1046,user1046@hotmail.com,10,pandas,1
1047,user1047@yahoo.com,4,go,0
1048,user1048@outlook.com,7,fortran,0
1049,user1049@yahoo.com,14,fortran,0
1050,user1050@outlook.com,12,scheme,0
1051,user1051@yahoo.com,5,c++,0
1052,user1052@example.com,11,sql,0
1053,user1053@yahoo.com,15,css,0
1054,user1054@gmail.com,10,elixir,0
1055,user1055@outlook.com,2,ruby,0
1056,user1056@example.com,5,perl,0
1057,user1057@yahoo.com,15,erlang,0
1058,user1058@gmail.com,7,perl,0
1059,user1059@gmail.com,4,c#,0
1060,user1060@outlook.com,15,c++,0
1061,user1061@example.com,11,java,0
1062,user1062@example.com,2,css,0
1063,user1063@gmail.com,9,html,0
1064,user1064@outlook.com,9,fortran,0
1065,user1065@yahoo.com,9,python,1
1066,user1066@example.com,11,go,0
1067,user1067@hotmail.com,3,lisp,0
1068,user1068@gmail.com,1,css,0
1069,user1069@outlook.com,9,rust,0
1070,user1070@example.com,3,pandas,1
1071,user1071@yahoo.com,11,sql,0
1072,user1072@outlook.com,1,html,0
1073,user1073@hotmail.com,5,python,1
1074,user1074@example.com,11,scheme,0
1075,user1075@example.com,3,json,0
1076,user1076@hotmail.com,7,f#,0
1077,user1077@gmail.com,5,flask,1
1078,user1078@hotmail.com,5,sql,0
1079,user1079@yahoo.com,6,lisp,0
1080,user1080@gmail.com,11,fortran,0
1081,user1081@outlook.com,4,scheme,0
1082,user1082@gmail.com,9,erlang,0
1083,user1083@example.com,9,rust,0
1084,user1084@yahoo.com,10,fastapi,1
1085,user1085@yahoo.com,11,ruby,0
1086,user1086@gmail.com,7,haskell,0
1087,user1087@example.com,7,typescript,0
1088,user1088@hotmail.com,9,dart,0
1089,user1089@example.com,4,lisp,0
1090,user1090@yahoo.com,11,haskell,0
1091,user1091@hotmail.com,2,typescript,0
1092,user1092@yahoo.com,9,pandas,1
1093,user1093@outlook.com,12,django,1
1094,user1094@gmail.com,9,django,1
1095,user1095@hotmail.com,4,php,0
1096,user1096@hotmail.com,5,php,0
1097,user1097@yahoo.com,3,css,0
1098,user1098@yahoo.com,3,f#,0
1099,user1099@example.com,12,flask,1
1100,user1100@yahoo.com,14,xml,0
1101,user1101@gmail.com,7,fortran,0
1102,user1102@example.com,14,elixir,0
1103,user1103@gmail.com,15,json,0
1104,user1104@gmail.com,11,java,0
1105,user1105@example.com,12,c#,0
1106,user1106@outlook.com,1,c#,0
1107,user1107@yahoo.com,15,bash,0
1108,user1108@yahoo.com,5,julia,0
1109,user1109@yahoo.com,6,css,0
1110,user1110@hotmail.com,11,pandas,1
1111,user1111@gmail.com,15,r,0
1112,user1112@outlook.com,13,julia,0
1113,user1113@outlook.com,11,elixir,0
1114,user1114@example.com,13,lua,0
1115,user1115@hotmail.com,14,c++,0
1116,user1116@outlook.com,7,html,0
1117,user1117@hotmail.com,8,kotlin,0
1118,user1118@example.com,8,c++,0
1119,user1119@example.com,11,javascript,0
1120,user1120@example.com,6,xml,0
1121,user1121@example.com,1,c++,0
1122,user1122@gmail.com,13,ruby,0
1123,user1123@yahoo.com,9,c#,0
1124,user1124@gmail.com,10,sql,0
1125,user1125@outlook.com,12,swift,0
1126,user1126@gmail.com,3,flask,1
1127,user1127@example.com,2,f#,0
1128,user1128@example.com,2,fortran,0
1129,user1129@example.com,5,json,0
1130,user1130@hotmail.com,5,xml,0
1131,user1131@gmail.com,14,javascript,0
1132,user1132@example.com,6,c#,0
1133,user1133@gmail.com,5,scala,0
1134,user1134@gmail.com,12,c#,0
1135,user1135@outlook.com,10,xml,0
1136,user1136@yahoo.com,13,c++,0
1137,user1137@outlook.com,7,dart,0
1138,user1138@hotmail.com,4,erlang,0
1139,user1139@example.com,4,ruby,0
1140,user1140@gmail.com,13,django,1
1141,user1141@gmail.com,6,django,1
1142,user1142@hotmail.com,2,c#,0
1143,user1143@hotmail.com,15,go,0
1144,user1144@hotmail.com,5,go,0
1145,user1145@hotmail.com,4,django,1
1146,user1146@outlook.com,9,julia,0
1147,user1147@outlook.com,12,lisp,0
1148,user1148@example.com,1,flask,0
1149,user1149@hotmail.com,15,scala,0
1150,user1150@outlook.com,5,python,1
1151,user1151@gmail.com,2,matlab,0
1152,user1152@gmail.com,8,json,0
1153,user1153@example.com,14,matlab,0
1154,user1154@outlook.com,6,matlab,0
1155,user1155@hotmail.com,6,django,1
1156,user1156@example.com,13,fortran,0
1157,user1157@example.com,4,go,0
1158,user1158@example.com,14,go,0
1159,user1159@outlook.com,10,elixir,0
1160,user1160@yahoo.com,15,fastapi,1
1161,user1161@hotmail.com,4,django,1
1162,user1162@gmail.com,2,cobol,0
1163,user1163@gmail.com,15,python,1
1164,user1164@outlook.com,2,sql,0
1165,user1165@yahoo.com,11,django,1
1166,user1166@outlook.com,15,dart,0
1167,user1167@gmail.com,13,java,0
1168,user1168@yahoo.com,14,python,1
1169,user1169@yahoo.com,2,elixir,0
1170,user1170@gmail.com,2,scheme,0
1171,user1171@outlook.com,2,css,0
1172,user1172@example.com,2,cobol,0
1173,user1173@gmail.com,2,sql,0
1174,user1174@hotmail.com,15,css,0
1175,user1175@yahoo.com,1,bash,0
1176,user1176@example.com,10,sql,0
1177,user1177@hotmail.com,6,html,0
1178,user1178@gmail.com,12,flask,1
1179,user1179@yahoo.com,15,javascript,0
1180,user1180@example.com,10,rust,0
1181,user1181@example.com,6,typescript,0
1182,user1182@outlook.com,15,haskell,0
1183,user1183@yahoo.com,2,rust,0
1184,user1184@example.com,5,elixir,0
1185,user1185@yahoo.com,14,dart,0
1186,user1186@example.com,10,pandas,1
1187,user1187@example.com,9,css,0
1188,user1188@outlook.com,11,haskell,0
1189,user1189@gmail.com,14,cobol,0
1190,user1190@hotmail.com,14,dart,0
1191,user1191@outlook.com,9,elixir,0
1192,user1192@yahoo.com,9,php,0
1193,user1193@example.com,5,fastapi,1
1194,user1194@gmail.com,5,fortran,0
1195,user1195@yahoo.com,9,swift,0
1196,user1196@yahoo.com,15,javascript,0
1197,user1197@gmail.com,8,matlab,0
1198,user1198@hotmail.com,5,erlang,0
1199,user1199@hotmail.com,12,f#,0
1200,user1200@outlook.com,10,c#,0
1201,user1201@hotmail.com,2,css,0
1202,user1202@outlook.com,2,c#,0
1203,user1203@yahoo.com,12,json,0
1204,user1204@outlook.com,13,perl,0
1205,user1205@hotmail.com,4,python,1
1206,user1206@yahoo.com,3,rust,0
1207,user1207@example.com,6,kotlin,0
1208,user1208@example.com,10,typescript,0
1209,user1209@yahoo.com,13,matlab,0
1210,user1210@outlook.com,13,html,0
1211,user1211@hotmail.com,2,html,0
1212,user1212@example.com,15,bash,0
1213,user1213@hotmail.com,6,c#,0
1214,user1214@yahoo.com,10,flask,1
1215,user1215@outlook.com,12,lisp,0
1216,user1216@outlook.com,11,f#,0
1217,user1217@yahoo.com,9,html,0
1218,user1218@yahoo.com,10,f#,0
1219,user1219@gmail.com,11,perl,0
1220,user1220@yahoo.com,6,cobol,0
1221,user1221@example.com,10,bash,0
1222,user1222@gmail.com,10,pandas,1
1223,user1223@yahoo.com,13,rust,0
1224,user1224@outlook.com,13,erlang,0
1225,user1225@outlook.com,15,erlang,0
1226,user1226@gmail.com,4,php,0
1227,user1227@hotmail.com,2,php,0
1228,user1228@yahoo.com,2,haskell,0
1229,user1229@yahoo.com,12,erlang,0
1230,user1230@yahoo.com,11,go,0
1231,user1231@yahoo.com,12,erlang,0
1232,user1232@outlook.com,11,julia,0
1233,user1233@hotmail.com,13,django,1
1234,user1234@outlook.com,4,rust,0
1235,user1235@example.com,11,pandas,1
1236,user1236@gmail.com,10,html,0
1237,user1237@outlook.com,14,javascript,0
1238,user1238@outlook.com,3,matlab,0
1239,user1239@hotmail.com,9,xml,0
1240,user1240@example.com,2,php,0
1241,user1241@yahoo.com,15,rust,0
1242,user1242@gmail.com,4,cobol,0
1243,user1243@hotmail.com,10,scala,0
1244,user1244@outlook.com,11,haskell,0
1245,user1245@example.com,10,c++,0
1246,user1246@example.com,8,fortran,0
1247,user1247@hotmail.com,4,c#,0
1248,user1248@hotmail.com,10,fastapi,1
1249,user1249@gmail.com,6,matlab,0
1250,user1250@outlook.com,7,cobol,0
1251,user1251@hotmail.com,1,css,0
1252,user1252@example.com,4,dart,0
1253,user1253@gmail.com,5,xml,0
1254,user1254@example.com,13,r,0
1255,user1255@hotmail.com,15,haskell,0
1256,user1256@hotmail.com,13,ruby,0
1257,user1257@example.com,14,matlab,0
1258,user1258@outlook.com,9,php,0
1259,user1259@outlook.com,8,lua,0
1260,user1260@example.com,9,pandas,1
1261,user1261@hotmail.com,7,scala,0
1262,user1262@outlook.com,10,c++,0
1263,user1263@yahoo.com,4,go,0
1264,user1264@hotmail.com,5,python,1
1265,user1265@gmail.com,5,python,1
1266,user1266@example.com,15,swift,0
1267,user1267@hotmail.com,1,swift,0
1268,user1268@yahoo.com,9,scheme,0
1269,user1269@outlook.com,15,xml,0
1270,user1270@gmail.com,5,r,0
1271,user1271@hotmail.com,10,html,0
1272,user1272@hotmail.com,12,html,0
1273,user1273@yahoo.com,2,go,0
1274,user1274@hotmail.com,3,kotlin,0
1275,user1275@gmail.com,6,perl,0
1276,user1276@hotmail.com,3,erlang,0
1277,user1277@example.com,14,java,0
1278,user1278@yahoo.com,14,elixir,0
1279,user1279@example.com,10,kotlin,0
1280,user1280@hotmail.com,3,julia,0
1281,user1281@outlook.com,2,json,0
1282,user1282@yahoo.com,2,ruby,0
1283,user1283@gmail.com,9,rust,0
1284,user1284@hotmail.com,13,r,0
1285,user1285@hotmail.com,13,c++,0
1286,user1286@example.com,1,c#,0
1287,user1287@yahoo.com,7,r,0
1288,user1288@outlook.com,11,dart,0
1289,user1289@gmail.com,10,fortran,0
1290,user1290@example.com,11,matlab,0
1291,user1291@example.com,14,sas,0
1292,user1292@yahoo.com,1,erlang,0
1293,user1293@yahoo.com,4,xml,0
1294,user1294@gmail.com,5,json,0
1295,user1295@hotmail.com,9,bash,0
1296,user1296@hotmail.com,13,cobol,0
1297,user1297@yahoo.com,4,dart,0
1298,user1298@example.com,1,swift,0
1299,user1299@example.com,2,lua,0
1300,user1300@outlook.com,5,c#,0
1301,user1301@example.com,9,elixir,0
1302,user1302@example.com,12,c#,0
1303,user1303@hotmail.com,14,haskell,0
1304,user1304@example.com,6,css,0
1305,user1305@example.com,12,julia,0
1306,user1306@example.com,15,erlang,0
1307,user1307@gmail.com,14,julia,0
1308,user1308@yahoo.com,14,html,0
1309,user1309@yahoo.com,1,python,0
1310,user1310@outlook.com,2,lisp,0
1311,user1311@yahoo.com,14,css,0
1312,user1312@example.com,7,scala,0
1313,user1313@hotmail.com,12,pandas,1
1314,user1314@hotmail.com,13,matlab,0
1315,user1315@gmail.com,15,typescript,0
1316,user1316@hotmail.com,4,lisp,0
1317,user1317@gmail.com,2,javascript,0
1318,user1318@outlook.com,13,flask,1
1319,user1319@hotmail.com,2,flask,1
1320,user1320@yahoo.com,8,css,0
1321,user1321@yahoo.com,15,scala,0
1322,user1322@gmail.com,2,lisp,0
1323,user1323@hotmail.com,10,rust,0
1324,user1324@yahoo.com,9,erlang,0
1325,user1325@yahoo.com,13,haskell,0
1326,user1326@outlook.com,8,swift,0
1327,user1327@example.com,14,elixir,0
1328,user1328@yahoo.com,6,c#,0
1329,user1329@gmail.com,6,bash,0
1330,user1330@gmail.com,9,flask,1
1331,user1331@outlook.com,3,scala,0
1332,user1332@yahoo.com,7,swift,0
1333,user1333@hotmail.com,9,dart,0
1334,user1334@gmail.com,11,perl,0
1335,user1335@gmail.com,1,lisp,0
1336,user1336@gmail.com,7,pandas,1
1337,user1337@gmail.com,15,django,1
1338,user1338@hotmail.com,8,f#,0
1339,user1339@hotmail.com,7,bash,0
1340,user1340@yahoo.com,8,python,1
1341,user1341@outlook.com,3,haskell,0
1342,user1342@hotmail.com,11,julia,0
1343,user1343@gmail.com,5,php,0
1344,user1344@yahoo.com,1,lua,0
1345,user1345@outlook.com,3,flask,1
1346,user1346@example.com,12,sas,0
1347,user1347@example.com,14,fortran,0
1348,user1348@hotmail.com,3,fastapi,1
1349,user1349@example.com,13,flask,1
1350,user1350@gmail.com,11,sas,0
1351,user1351@example.com,9,ruby,0
1352,user1352@yahoo.com,1,html,0
1353,user1353@yahoo.com,14,typescript,0
1354,user1354@yahoo.com,6,python,1
1355,user1355@hotmail.com,11,erlang,0
1356,user1356@yahoo.com,6,c++,0
1357,user1357@yahoo.com,8,elixir,0
1358,user1358@hotmail.com,11,sql,0
1359,user1359@outlook.com,10,html,0
1360,user1360@example.com,12,r,0
1361,user1361@outlook.com,11,matlab,0
1362,user1362@gmail.com,8,go,0
1363,user1363@gmail.com,13,go,0
1364,user1364@outlook.com,11,julia,0
1365,user1365@example.com,15,go,0
1366,user1366@hotmail.com,13,flask,1
1367,user1367@outlook.com,6,c#,0
1368,user1368@yahoo.com,12,haskell,0
1369,user1369@outlook.com,12,json,0
1370,user1370@gmail.com,4,flask,1
1371,user1371@outlook.com,13,f#,0
1372,user1372@outlook.com,6,cobol,0
1373,user1373@yahoo.com,4,lisp,0
1374,user1374@outlook.com,3,r,0
1375,user1375@hotmail.com,14,html,0
1376,user1376@hotmail.com,7,pandas,1
1377,user1377@outlook.com,1,f#,0
1378,user1378@outlook.com,7,django,1
1379,user1379@example.com,9,f#,0
1380,user1380@example.com,6,xml,0
1381,user1381@example.com,12,scala,0
1382,user1382@example.com,5,sas,0
1383,user1383@yahoo.com,1,c++,0
1384,user1384@example.com,13,json,0
1385,user1385@hotmail.com,6,java,0
1386,user1386@gmail.com,5,rust,0
1387,user1387@yahoo.com,7,css,0
1388,user1388@outlook.com,3,perl,0
1389,user1389@outlook.com,2,java,0
1390,user1390@gmail.com,7,pandas,1
1391,user1391@example.com,1,flask,0
1392,user1392@yahoo.com,4,css,0
1393,user1393@gmail.com,5,bash,0
1394,user1394@outlook.com,10,cobol,0
1395,user1395@example.com,3,f#,0
1396,user1396@hotmail.com,14,c++,0
1397,user1397@yahoo.com,11,typescript,0
1398,user1398@outlook.com,6,lisp,0
1399,user1399@yahoo.com,13,xml,0
1400,user1400@yahoo.com,10,swift,0
1401,user1401@yahoo.com,8,sql,0
1402,user1402@example.com,15,f#,0
1403,user1403@hotmail.com,7,c++,0
1404,user1404@example.com,11,xml,0
1405,user1405@outlook.com,1,python,0
1406,user1406@hotmail.com,12,swift,0
1407,user1407@hotmail.com,6,elixir,0
1408,user1408@gmail.com,6,cobol,0
1409,user1409@gmail.com,4,c#,0
1410,user1410@outlook.com,1,pandas,0
1411,user1411@outlook.com,3,css,0
1412,user1412@gmail.com,14,bash,0
1413,user1413@hotmail.com,9,fastapi,1
1414,user1414@example.com,8,django,1
1415,user1415@gmail.com,10,f#,0
1416,user1416@hotmail.com,6,ruby,0
1417,user1417@yahoo.com,8,html,0
1418,user1418@yahoo.com,4,php,0
1419,user1419@outlook.com,8,haskell,0
1420,user1420@outlook.com,5,c++,0
1421,user1421@hotmail.com,7,julia,0
1422,user1422@gmail.com,15,julia,0
1423,user1423@yahoo.com,10,json,0
1424,user1424@gmail.com,2,json,0
1425,user1425@gmail.com,3,java,0
1426,user1426@gmail.com,3,sql,0
1427,user1427@yahoo.com,8,python,1
1428,user1428@hotmail.com,5,scheme,0
1429,user1429@yahoo.com,1,flask,0
1430,user1430@example.com,5,java,0
1431,user1431@example.com,11,erlang,0
1432,user1432@outlook.com,15,sql,0
1433,user1433@outlook.com,6,flask,1
1434,user1434@gmail.com,2,go,0
1435,user1435@yahoo.com,15,rust,0
1436,user1436@hotmail.com,3,matlab,0
1437,user1437@hotmail.com,7,java,0
1438,user1438@hotmail.com,12,f#,0
1439,user1439@outlook.com,10,dart,0
1440,user1440@hotmail.com,10,fastapi,1
1441,user1441@gmail.com,12,perl,0
1442,user1442@outlook.com,14,xml,0
1443,user1443@outlook.com,12,c#,0
1444,user1444@outlook.com,12,dart,0
1445,user1445@example.com,1,c++,0
1446,user1446@outlook.com,13,f#,0
1447,user1447@outlook.com,7,haskell,0
1448,user1448@outlook.com,3,go,0
1449,user1449@gmail.com,7,sas,0
1450,user1450@outlook.com,6,f#,0
1451,user1451@example.com,7,c++,0
1452,user1452@yahoo.com,2,fortran,0
1453,user1453@example.com,11,c++,0
1454,user1454@outlook.com,15,scala,0
1455,user1455@hotmail.com,6,c++,0
1456,user1456@hotmail.com,12,elixir,0
1457,user1457@example.com,1,sql,0
1458,user1458@yahoo.com,13,pandas,1
1459,user1459@hotmail.com,2,swift,0
1460,user1460@outlook.com,10,python,1
1461,user1461@example.com,10,xml,0
1462,user1462@yahoo.com,12,php,0
1463,user1463@gmail.com,11,ruby,0
1464,user1464@hotmail.com,6,c++,0
1465,user1465@gmail.com,9,go,0
1466,user1466@example.com,13,fortran,0
1467,user1467@hotmail.com,4,fastapi,1
1468,user1468@gmail.com,5,r,0
1469,user1469@hotmail.com,12,cobol,0
1470,user1470@hotmail.com,3,scala,0
1471,user1471@hotmail.com,14,lisp,0
1472,user1472@yahoo.com,9,perl,0
1473,user1473@outlook.com,9,elixir,0
1474,user1474@outlook.com,8,fortran,0
1475,user1475@outlook.com,10,erlang,0
1476,user1476@outlook.com,11,cobol,0
1477,user1477@example.com,6,sql,0
1478,user1478@example.com,4,flask,1
1479,user1479@gmail.com,11,lisp,0
1480,user1480@example.com,15,go,0
1481,user1481@yahoo.com,7,erlang,0
1482,user1482@hotmail.com,6,go,0
